index,uuid,time,rssi
0,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.3366683,-44
1,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.3667123,-44
2,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.3992562,-44
3,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.502683,-39
4,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.5401275,-39
5,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.570302,-41
6,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.6098623,-39
7,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.6505475,-38
8,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.6887374,-41
9,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.7189732,-41
10,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.754407,-39
11,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.7866828,-40
12,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.8230145,-38
13,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.8625593,-41
14,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.9032454,-44
15,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.9389064,-40
16,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203565.9772842,-34
17,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.015337,-40
18,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.0566008,-40
19,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.0866976,-39
20,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.1180973,-40
21,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.149383,-39
22,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.2155719,-38
23,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.2536879,-36
24,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.287344,-41
25,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.326488,-39
26,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.3652687,-33
27,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.3976908,-38
28,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.4387105,-41
29,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.468737,-39
30,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.5065346,-44
31,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.5851357,-41
32,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.6164107,-40
33,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.6477423,-41
34,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.6874614,-44
35,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.7224002,-33
36,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.7599435,-34
37,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.7898297,-37
38,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.82288,-41
39,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.8594475,-36
40,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.9002109,-44
41,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.9375381,-38
42,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203566.9782252,-39
43,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.0141406,-44
44,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.0467725,-39
45,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.0782099,-39
46,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.1529963,-42
47,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.1926384,-39
48,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.2301016,-43
49,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.270362,-34
50,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.295371,-40
51,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.3048265,-40
52,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.3122091,-40
53,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.319734,-40
54,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.3355951,-40
55,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203567.3576922,-40
